MMMM_YY,Employee_ID,Age,Gender,City,Education_Level,Department,Income,Date_Of_Joining,LastWorkingDate,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Overtime_Flag,Attrition,Tenure_Months,Age_At_Joining,Rating_Increased,Income_Increased,Grade_Change,Overtime_Ratio,Age_scaled,Income_scaled,Tenure_Months_scaled,Total_Business_Value_scaled
01-10-2022,10135,37,1,HYD,2,HR & Admin,73652,25-08-2019,,Associate Manager,1,14373,2,0,0,38,33.83333333,0,1,0,0.153846154,-0.182138879,1.07461915,0.803142671,-0.881191402
01-11-2022,10135,37,1,HYD,2,HR & Admin,73652,25-08-2019,,Associate Manager,1,48069,3,1,0,39,33.75,1,0,0,0.15,-0.182138879,1.07461915,0.87500917,-0.34078867
01-12-2022,10135,39,1,HYD,2,HR & Admin,73652,25-08-2019,,Associate Manager,1,-21874,2,0,0,40,35.66666667,0,0,0,0.146341463,0.022900059,1.07461915,0.946875668,-1.462506035
01-01-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,166789,3,0,0,7,34.41666667,0,0,0,0.75,-0.387177818,-1.231035928,-1.42471878,1.563194367
01-02-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,214111,2,0,0,8,34.33333333,0,0,0,0.666666667,-0.387177818,-1.231035928,-1.352852282,2.322125341
01-03-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,159415,2,1,0,9,34.25,0,0,0,0.6,-0.387177818,-1.231035928,-1.280985784,1.444933157
01-04-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,37362,4,0,0,10,34.16666667,1,0,0,0.545454545,-0.387177818,-1.231035928,-1.209119285,-0.512503178
01-05-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,188532,2,0,0,11,34.08333333,0,0,0,0.5,-0.387177818,-1.231035928,-1.137252787,1.911899751
01-06-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,109710,4,0,0,12,34,1,0,0,0.461538462,-0.387177818,-1.231035928,-1.065386288,0.647784598
01-07-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,177356,2,0,0,13,33.91666667,0,0,0,0.428571429,-0.387177818,-1.231035928,-0.99351979,1.732663612
01-08-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,50120,4,0,0,14,33.83333333,1,0,0,0.4,-0.387177818,-1.231035928,-0.921653291,-0.307895567
01-09-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,133515,2,1,0,15,33.75,0,0,0,0.375,-0.387177818,-1.231035928,-0.849786793,1.029559499
01-10-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,102055,3,0,0,16,33.66666667,1,0,0,0.352941176,-0.387177818,-1.231035928,-0.777920294,0.525016824
01-11-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,77391,3,0,0,17,33.58333333,0,0,0,0.333333333,-0.387177818,-1.231035928,-0.706053796,0.129465631
01-12-2021,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,94565,1,0,0,18,33.5,0,0,0,0.315789474,-0.387177818,-1.231035928,-0.634187298,0.404895253
01-01-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,103449,3,0,0,19,33.41666667,1,0,0,0.3,-0.387177818,-1.231035928,-0.562320799,0.547373229
01-02-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,11061,2,0,0,20,33.33333333,0,0,0,0.285714286,-0.387177818,-1.231035928,-0.490454301,-0.93430791
01-03-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,173859,3,1,0,21,33.25,1,0,0,0.272727273,-0.387177818,-1.231035928,-0.418587802,1.676580149
01-04-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,191262,4,1,0,22,33.16666667,1,0,0,0.260869565,-0.387177818,-1.231035928,-0.346721304,1.95568238
01-05-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,50777,2,1,0,23,33.08333333,0,0,0,0.25,-0.387177818,-1.231035928,-0.274854805,-0.297358868
01-06-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,158106,3,0,0,24,33,1,0,0,0.24,-0.387177818,-1.231035928,-0.202988307,1.423939947
01-07-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,-11331,3,0,0,25,32.91666667,0,0,0,0.230769231,-0.387177818,-1.231035928,-0.131121808,-1.293421692
01-08-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,149233,3,0,0,26,32.83333333,0,0,0,0.222222222,-0.387177818,-1.231035928,-0.05925531,1.281638385
01-09-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,128655,3,1,0,27,32.75,0,0,0,0.214285714,-0.387177818,-1.231035928,0.012611188,0.951616797
01-10-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,125091,3,0,0,28,32.66666667,0,0,0,0.206896552,-0.387177818,-1.231035928,0.084477687,0.894458816
01-11-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,138771,3,0,0,29,32.58333333,0,0,0,0.2,-0.387177818,-1.231035928,0.156344185,1.113853087
01-12-2022,10136,35,1,PUN,0,Retail Banking,35706,09-06-2020,,Deputy Manager,2,103897,3,0,0,30,32.5,0,0,0,0.193548387,-0.387177818,-1.231035928,0.228210684,0.55455807
01-01-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,-22674,3,1,0,26,20.83333333,0,0,0,0.444444444,-1.617411447,-1.758080996,-0.05925531,-1.475336109
01-02-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,200563,3,0,0,27,20.75,0,0,0,0.428571429,-1.617411447,-1.758080996,0.012611188,2.104848032
01-03-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,81060,3,1,0,28,20.66666667,0,0,0,0.413793103,-1.617411447,-1.758080996,0.084477687,0.18830756
01-04-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,38028,3,0,0,29,20.58333333,0,0,0,0.4,-1.617411447,-1.758080996,0.156344185,-0.501822141
01-05-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,140150,2,1,0,30,20.5,0,0,0,0.387096774,-1.617411447,-1.758080996,0.228210684,1.135968928
01-06-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,45296,3,0,0,31,20.41666667,1,0,0,0.375,-1.617411447,-1.758080996,0.300077182,-0.385260915
01-07-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,83634,2,0,0,32,20.33333333,0,0,0,0.363636364,-1.617411447,-1.758080996,0.371943681,0.229588324
01-08-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,176615,2,0,0,33,20.25,0,0,0,0.352941176,-1.617411447,-1.758080996,0.443810179,1.720779756
01-09-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,118852,3,1,0,34,20.16666667,1,0,0,0.342857143,-1.617411447,-1.758080996,0.515676678,0.794400273
01-10-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,39021,2,0,0,35,20.08333333,0,0,0,0.333333333,-1.617411447,-1.758080996,0.587543176,-0.485896811
01-11-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,-12933,4,1,0,36,20,1,0,0,0.324324324,-1.617411447,-1.758080996,0.659409674,-1.319113916
01-12-2021,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,115786,3,1,0,37,19.91666667,0,0,0,0.315789474,-1.617411447,-1.758080996,0.731276173,0.745229013
01-01-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,146112,2,0,0,38,19.83333333,0,0,0,0.307692308,-1.617411447,-1.758080996,0.803142671,1.231585057
01-02-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,99374,2,0,0,39,19.75,0,0,0,0.3,-1.617411447,-1.758080996,0.87500917,0.482020037
01-03-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,90032,3,0,0,40,19.66666667,1,0,0,0.292682927,-1.617411447,-1.758080996,0.946875668,0.332196844
01-04-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,232143,3,0,0,41,19.58333333,0,0,0,0.285714286,-1.617411447,-1.758080996,1.018742167,2.611315218
01-05-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,-17,2,1,0,42,19.5,0,0,0,0.279069767,-1.617411447,-1.758080996,1.090608665,-1.111972365
01-06-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,80210,3,0,0,43,19.41666667,1,0,0,0.272727273,-1.617411447,-1.758080996,1.162475163,0.174675606
01-07-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,127955,3,1,0,44,19.33333333,0,0,0,0.266666667,-1.617411447,-1.758080996,1.234341662,0.940390482
01-08-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,11106,1,1,0,45,19.25,0,0,0,0.260869565,-1.617411447,-1.758080996,1.30620816,-0.933586219
01-09-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,128125,3,1,0,46,19.16666667,1,0,0,0.255319149,-1.617411447,-1.758080996,1.378074659,0.943116873
01-10-2022,10137,39,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,20571,2,1,0,47,35.08333333,0,0,0,0.25,0.022900059,-1.758080996,1.449941157,-0.781790401
01-11-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,196313,3,1,0,48,19,1,0,0,0.244897959,-1.617411447,-1.758080996,1.521807656,2.036688262
01-12-2022,10137,23,0,MUM,2,Corporate Banking,27032,20-11-2018,,Analyst,1,69151,3,0,0,49,18.91666667,0,0,0,0.24,-1.617411447,-1.758080996,1.593674154,-0.002684135
01-01-2021,10138,47,0,HYD,1,Retail Banking,54299.4249,18-07-2020,19-06-2022,Associate Manager,2,38033,3,0,1,6,46.5,0,0,0,0.714285714,0.843055812,-0.101271934,-1.496585279,-0.501741953
01-02-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,124910,4,0,1,7,46.41666667,1,1,0,0.625,0.843055812,0.835826538,-1.42471878,0.891556011
01-03-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,-24633,1,1,1,8,46.33333333,0,0,0,0.555555556,0.843055812,0.835826538,-1.352852282,-1.506753754
01-04-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,103446,2,1,1,9,46.25,1,0,0,0.5,0.843055812,0.835826538,-1.280985784,0.547325116
01-05-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,153992,2,0,1,10,46.16666667,0,0,0,0.454545455,0.843055812,0.835826538,-1.209119285,1.35796129
01-06-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,-9386,2,0,1,11,46.08333333,0,0,0,0.416666667,0.843055812,0.835826538,-1.137252787,-1.262228574
01-07-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,178868,2,0,1,12,46,0,0,0,0.384615385,0.843055812,0.835826538,-1.065386288,1.756912453
01-08-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,224279,2,0,1,13,45.91666667,0,0,0,0.357142857,0.843055812,0.835826538,-0.99351979,2.485195587
01-09-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,140325,3,0,1,14,45.83333333,1,0,0,0.333333333,0.843055812,0.835826538,-0.921653291,1.138775507
01-10-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,115902,3,1,1,15,45.75,0,0,0,0.3125,0.843055812,0.835826538,-0.849786793,0.747089374
01-11-2021,10138,47,0,HYD,1,Retail Banking,69722,18-07-2020,19-06-2022,Associate Manager,2,101863,2,0,1,16,45.66666667,0,0,0,0.294117647,0.843055812,0.835826538,-0.777920294,0.521937606
01-12-2021,10138,47,0,HYD,1,Retail Banking,75511,18-07-2020,19-06-2022,Associate Manager,2,63850,3,1,1,17,45.58333333,1,1,0,0.277777778,0.843055812,1.187574739,-0.706053796,-0.087699415
01-01-2022,10138,47,0,HYD,1,Retail Banking,75511,18-07-2020,19-06-2022,Associate Manager,2,52608,2,0,1,18,45.5,0,0,0,0.263157895,0.843055812,1.187574739,-0.634187298,-0.267994035
01-02-2022,10138,47,0,HYD,1,Retail Banking,75511,18-07-2020,19-06-2022,Associate Manager,2,151820,5,1,1,19,45.41666667,1,0,0,0.25,0.843055812,1.187574739,-0.562320799,1.323127638
01-03-2022,10138,47,0,HYD,1,Retail Banking,75511,18-07-2020,19-06-2022,Associate Manager,2,56549,3,0,1,20,45.33333333,0,0,0,0.238095238,0.843055812,1.187574739,-0.490454301,-0.204789882
01-04-2022,10138,47,0,HYD,1,Retail Banking,75511,18-07-2020,19-06-2022,Associate Manager,2,113005,3,0,1,21,45.25,0,0,0,0.227272727,0.843055812,1.187574739,-0.418587802,0.700628467
01-05-2022,10138,47,0,HYD,1,Retail Banking,75511,18-07-2020,19-06-2022,Associate Manager,2,61402,3,0,1,22,45.16666667,0,0,0,0.217391304,0.843055812,1.187574739,-0.346721304,-0.126959443
01-06-2022,10138,47,0,HYD,1,Retail Banking,75511,18-07-2020,19-06-2022,Associate Manager,2,94569,3,0,1,23,45.08333333,0,0,0,0.208333333,0.843055812,1.187574739,-0.274854805,0.404959403
01-01-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,72023,2,0,0,36,26,0,0,0,0.108108108,-1.002294632,0.352955065,0.659409674,0.043375832
01-02-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,66943,1,0,0,37,25.91666667,0,0,0,0.105263158,-1.002294632,0.352955065,0.731276173,-0.03809514
01-03-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,23610,3,0,0,38,25.83333333,1,0,0,0.102564103,-1.002294632,0.352955065,0.803142671,-0.733052156
01-04-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,43309,2,0,0,39,25.75,0,0,0,0.1,-1.002294632,0.352955065,0.87500917,-0.417127612
01-05-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,45414,3,0,0,40,25.66666667,1,0,0,0.097560976,-1.002294632,0.352955065,0.946875668,-0.383368479
01-06-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,102889,3,1,0,41,25.58333333,0,0,0,0.095238095,-1.002294632,0.352955065,1.018742167,0.538392177
01-07-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,-1455,2,0,0,42,25.5,0,0,0,0.093023256,-1.002294632,0.352955065,1.090608665,-1.135034424
01-08-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,100499,3,0,0,43,25.41666667,1,0,0,0.090909091,-1.002294632,0.352955065,1.162475163,0.500062329
01-09-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,17367,3,0,0,44,25.33333333,0,0,0,0.088888889,-1.002294632,0.352955065,1.234341662,-0.833174849
01-10-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,16444,3,0,0,45,25.25,0,0,0,0.086956522,-1.002294632,0.352955065,1.30620816,-0.847977547
01-11-2021,10139,29,1,MUM,1,HR & Admin,56687.6398,07-01-2018,,Analyst,1,9461,3,0,0,46,25.16666667,0,0,0,0.085106383,-1.002294632,0.043839536,1.378074659,-0.959968059
01-12-2021,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,19869,2,1,0,47,25.08333333,0,1,0,0.083333333,-1.002294632,0.352955065,1.449941157,-0.793048792
01-01-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,39009,3,0,0,48,25,1,0,0,0.081632653,-1.002294632,0.352955065,1.521807656,-0.486089262
01-02-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,50670,3,0,0,49,24.91666667,0,0,0,0.08,-1.002294632,0.352955065,1.593674154,-0.299074891
01-03-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,68806,2,0,0,50,24.83333333,0,0,0,0.078431373,-1.002294632,0.352955065,1.665540653,-0.008217105
01-04-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,20344,3,1,0,51,24.75,1,0,0,0.076923077,-1.002294632,0.352955065,1.737407151,-0.785430935
01-05-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,64292,5,0,0,52,24.66666667,1,0,0,0.075471698,-1.002294632,0.352955065,1.809273649,-0.080610799
01-06-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,92456,3,0,0,53,24.58333333,0,0,0,0.074074074,-1.002294632,0.352955065,1.881140148,0.371071969
01-07-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,45639,4,0,0,54,24.5,1,0,0,0.072727273,-1.002294632,0.352955065,1.953006646,-0.379760021
01-08-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,20359,3,0,0,55,24.41666667,0,0,0,0.071428571,-1.002294632,0.352955065,2.024873145,-0.785190371
01-09-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,-21848,3,0,0,56,24.33333333,0,0,0,0.070175439,-1.002294632,0.352955065,2.096739643,-1.462089057
01-10-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,66794,3,0,0,57,24.25,0,0,0,0.068965517,-1.002294632,0.352955065,2.168606142,-0.040484742
01-11-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,13677,3,0,0,58,24.16666667,0,0,0,0.06779661,-1.002294632,0.352955065,2.24047264,-0.892353567
01-12-2022,10139,29,1,MUM,1,HR & Admin,61775,07-01-2018,,Analyst,1,33607,2,1,0,59,24.08333333,0,0,0,0.066666667,-1.002294632,0.352955065,2.312339139,-0.572724339
01-01-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,81523,2,1,0,19,29.41666667,0,0,0,0.25,-0.797255694,-1.045288087,-0.562320799,0.195732965
01-02-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,39277,2,0,0,20,29.33333333,0,0,0,0.238095238,-0.797255694,-1.045288087,-0.490454301,-0.481791187
01-03-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,41003,4,1,0,21,29.25,1,0,0,0.227272727,-0.797255694,-1.045288087,-0.418587802,-0.454110302
01-04-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,45813,3,0,0,22,29.16666667,0,0,0,0.217391304,-0.797255694,-1.045288087,-0.346721304,-0.37696948
01-05-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,43145,3,0,0,23,29.08333333,0,0,0,0.208333333,-0.797255694,-1.045288087,-0.274854805,-0.419757778
01-06-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,3648,3,0,0,24,29,0,0,0,0.2,-0.797255694,-1.045288087,-0.202988307,-1.053194587
01-07-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,58897,2,0,0,25,28.91666667,0,0,0,0.192307692,-0.797255694,-1.045288087,-0.131121808,-0.167133613
01-08-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,94788,3,1,0,26,28.83333333,1,0,0,0.185185185,-0.797255694,-1.045288087,-0.05925531,0.408471636
01-09-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,94384,2,1,0,27,28.75,0,0,0,0.178571429,-0.797255694,-1.045288087,0.012611188,0.401992448
01-10-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,89859,2,0,0,28,28.66666667,0,0,0,0.172413793,-0.797255694,-1.045288087,0.084477687,0.32942234
01-11-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,22596,3,0,0,29,28.58333333,1,0,0,0.166666667,-0.797255694,-1.045288087,0.156344185,-0.749314276
01-12-2021,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,48462,3,0,0,30,28.5,0,0,0,0.161290323,-0.797255694,-1.045288087,0.228210684,-0.334485896
01-01-2022,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,43301,3,1,0,31,28.41666667,0,0,0,0.15625,-0.797255694,-1.045288087,0.300077182,-0.417255913
01-02-2022,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,91072,2,0,0,32,28.33333333,0,0,0,0.151515152,-0.797255694,-1.045288087,0.371943681,0.34887594
01-03-2022,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,74792,3,0,0,33,28.25,1,0,0,0.147058824,-0.797255694,-1.045288087,0.443810179,0.087783927
01-04-2022,10140,31,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,99999,2,0,0,34,28.16666667,0,0,0,0.142857143,-0.797255694,-1.045288087,0.515676678,0.492043533
01-05-2022,10140,39,1,DEL,1,HR & Admin,38763,24-06-2019,,Deputy Manager,2,31575,2,0,0,35,36.08333333,0,0,0,0.138888889,0.022900059,-1.045288087,0.587543176,-0.605312728
01-06-2022,10140,31,1,DEL,1,HR & Admin,40689,24-06-2019,,Deputy Manager,2,36651,4,0,0,36,28,1,1,0,0.135135135,-0.797255694,-0.928261479,0.659409674,-0.523905906
01-07-2022,10140,31,1,DEL,1,HR & Admin,40689,24-06-2019,,Deputy Manager,2,76755,4,0,0,37,27.91666667,0,0,0,0.131578947,-0.797255694,-0.928261479,0.731276173,0.119265722
01-08-2022,10140,31,1,DEL,1,HR & Admin,40689,24-06-2019,,Deputy Manager,2,-4398,3,0,0,38,27.83333333,0,0,0,0.128205128,-0.797255694,-0.928261479,0.803142671,-1.18223306
01-09-2022,10140,31,1,DEL,1,HR & Admin,40689,24-06-2019,,Deputy Manager,2,53048,3,0,0,39,27.75,0,0,0,0.125,-0.797255694,-0.928261479,0.87500917,-0.260937494
01-10-2022,10140,31,1,DEL,1,HR & Admin,40689,24-06-2019,,Deputy Manager,2,97653,4,0,0,40,27.66666667,1,0,0,0.12195122,-0.797255694,-0.928261479,0.946875668,0.45441934
01-11-2022,10140,31,1,DEL,1,HR & Admin,40689,24-06-2019,,Deputy Manager,2,74035,2,0,0,41,27.58333333,0,0,0,0.119047619,-0.797255694,-0.928261479,1.018742167,0.075643469
01-12-2022,10140,31,1,DEL,1,HR & Admin,40689,24-06-2019,,Deputy Manager,2,82202,3,0,0,42,27.5,1,0,0,0.11627907,-0.797255694,-0.928261479,1.090608665,0.206622491
01-01-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,-8849,3,0,0,3,45.75,0,0,0,3.5,0.740536343,-0.771193056,-1.712184774,-1.253616386
01-02-2021,10141,46,1,CHN,2,Operations,55703.72842,22-10-2020,,Deputy Manager,1,6885,2,0,0,4,45.66666667,0,1,0,2.8,0.740536343,-0.015944375,-1.640318276,-1.001280899
01-03-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,49600,2,1,0,5,45.58333333,0,0,0,2.333333333,0.740536343,-0.771193056,-1.568451777,-0.316235115
01-04-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,52961,3,1,0,6,45.5,1,0,0,2,0.740536343,-0.771193056,-1.496585279,-0.262332765
01-05-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,4033,3,1,0,7,45.41666667,0,0,0,1.75,0.740536343,-0.771193056,-1.42471878,-1.047020114
01-06-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,32976,1,1,0,8,45.33333333,0,0,0,1.555555556,0.740536343,-0.771193056,-1.352852282,-0.582844061
01-07-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,10461,2,1,0,9,45.25,1,0,0,1.4,0.740536343,-0.771193056,-1.280985784,-0.943930466
01-08-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,15305,1,1,0,10,45.16666667,0,0,0,1.272727273,0.740536343,-0.771193056,-1.209119285,-0.866244366
01-09-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,-21886,2,0,0,11,45.08333333,1,0,0,1.166666667,0.740536343,-0.771193056,-1.137252787,-1.462698486
01-10-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,9287,4,0,0,12,45,1,0,0,1.076923077,0.740536343,-0.771193056,-1.065386288,-0.9627586
01-11-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,30945,3,0,0,13,44.91666667,0,0,0,1,0.740536343,-0.771193056,-0.99351979,-0.615416412
01-12-2021,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,21269,3,1,0,14,44.83333333,0,0,0,0.933333333,0.740536343,-0.771193056,-0.921653291,-0.770596161
01-01-2022,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,35904,3,1,0,15,44.75,0,0,0,0.875,0.740536343,-0.771193056,-0.849786793,-0.535885988
01-02-2022,10141,46,1,CHN,2,Operations,43274,22-10-2020,,Deputy Manager,1,29759,2,0,0,16,44.66666667,0,0,0,0.823529412,0.740536343,-0.771193056,-0.777920294,-0.634436997
